Ken Rosewall
Rex Noel Hartwig
Ken Rosewall
Lew Hoad
Lew Hoad
Ken Rosewall
Alfred Huber
Franz Saiko
Franz Saiko
Alfred Huber
Alfred Huber
Tony Mottram
Roger Becker
Tony Mottram
Jackie Brichant
Luis Ayala
Luis Ayala
Andres Hammersley
Philippe Washer
Jackie Brichant
Philippe Washer
Jackie Brichant
Bob Falkenburg
Ronald Moreira
Jose Aguero
Reynaldo Garrido
Robert Bedard
Lorne Main
Donald H Fontana
Lorne Main
Andres Hammersley
Luis Ayala
Luis Ayala
Andras Adam Stolpa
Luis Ayala
Lennart Bergelin
Luis Ayala
Sven Viktor Davidson
Luis Ayala
Andres Hammersley
Andres Hammersley
Luis Ayala
Fausto Gardini
Giuseppe Merlo
Giuseppe Merlo
Nicola Pietrangeli
Kurt Nielsen
Jorgen Ulrich
Gordon Forbes
Kurt Nielsen
Naresh Kumar
Ramanathan Krishnan
Naresh Kumar
Ramanathan Krishnan
Adel Ismail
Ibrahim Badreldin Sayed
Adel Ismail
Ibrahim Badreldin Sayed
Lennart Bergelin
Paul Remy
Sven Viktor Davidson
Lennart Bergelin
Roger Becker
Ramanathan Krishnan
Roger Becker
Tony Mottram
Fausto Gardini
Nicola Pietrangeli
Nicola Pietrangeli
Orlando Sirola
Christoph Biederlack
Ernst Buchholz
Guy P Jackson
Rupert Huber
Fausto Gardini
Giuseppe Merlo
Fausto Gardini
Giuseppe Merlo
Fausto Gardini
Giuseppe Merlo
Sven Viktor Davidson
Fausto Gardini
Kosei Kamo
Atsushi Miyagi
Kosei Kamo
Raymundo Deyro
Felicisimo Ampon
Raymundo Deyro
Raymundo Deyro
Juan Maria Jose
Martin Froesch
Fred Dehnert
Martin Froesch
Paul Blondel
Ian C Vermaak
W Russell Seymour
Gordon Forbes
Finn Soehol
Vladimir Zabrodsky
Jiri Javorsky
Vladimir Zabrodsky
Jiri Javorsky
Sven Viktor Davidson
Lennart Bergelin
Lennart Bergelin
Uffe Schmidt
Fernando Olozaga
Ashley Cooper
Paul Desq
Michael Davies
Andres R Hammersley
Kurt Nielsen
Jean Claude Molinari
Nadim Hajjar
Jozsef Asboth
Sven Viktor Davidson
Orlando Sirola
Pierre Darmon
Francis Nys
Don Candy
Gil De Kermadec
Marc Lasry
Franz Feldbausch
Jaroslav Drobny
Bob Mark
Paul Jalabert
Robert Wilson
Herb Flam
Tony Vincent
Henri Pellizza
Trevor Fancutt
Gino Mezzi
Dean Brinkman
Eduardo P Argon
Robert Perry
Ian C Vermaak
Robert Haillet
Irvin Dorfman
Giuseppe Merlo
Andras Adam Stolpa
Roland Borghini
Malcolm Fox
Paul Remy
Georges Deniau
Khwaja Saeed Hai
Donald Lm Black
Art Larsen
Christian Grandet
Uffe Schmidt
Alexander Popovic
Luis Ayala
Philippe Deniau
Nicola Pietrangeli
Gordon Forbes
Peter Scholl
Alain Lemyze
Budge Patty
Jiri Javorsky
Jackie Brichant
Ivko Plecevic
Ashley Cooper
Michael Davies
Kurt Nielsen
Jozsef Asboth
Sven Viktor Davidson
Pierre Darmon
Don Candy
Franz Feldbausch
Jaroslav Drobny
Robert Wilson
Herb Flam
Trevor Fancutt
Gino Mezzi
Robert Perry
Robert Haillet
Giuseppe Merlo
Andras Adam Stolpa
Paul Remy
Georges Deniau
Art Larsen
Uffe Schmidt
Luis Ayala
Nicola Pietrangeli
Gordon Forbes
Marcel Bernard
Roger Becker
Robert Abdesselam
Lew Hoad
Budge Patty
Jackie Brichant
Ashley Cooper
Kurt Nielsen
Sven Viktor Davidson
Don Candy
Jaroslav Drobny
Herb Flam
Robert Perry
Giuseppe Merlo
Paul Remy
Art Larsen
Luis Ayala
Nicola Pietrangeli
Roger Becker
Lew Hoad
Jackie Brichant
Ashley Cooper
Sven Viktor Davidson
Herb Flam
Giuseppe Merlo
Paul Remy
Nicola Pietrangeli
Lew Hoad
Ashley Cooper
Sven Viktor Davidson
Giuseppe Merlo
Lew Hoad
Sven Viktor Davidson
Lew Hoad
Lew Hoad
Lew Hoad
Trevor Fancutt
Dennis B Hughes
John Fleitz
Gil J Shea
Robert Perry
Pablo S Eisenberg
John F Obrien
Ramanathan Krishnan
Don Candy
Mal Anderson
Gunnar Sjowall
Nicola Pietrangeli
Iyo Pimentel
Buster Farrar
Steffan Oscar Stockenberg
Budge Patty
Robert Wilson
Neale Fraser
Joe Blatchford
Roy Emerson
Tony Pickard
Bob Howe
Franz Feldbausch
Hamilton Richardson
Gordon E Mudge
Barry Mackay
Torben Ulrich
Alan Mills
Abe Segal
Arthur D Marshall
Munir Pirzada
Ivor J Warwick
John Alfred Thomas Horn
Sammy Giammalva
Gordon Forbes
Tony Vincent
Herb Flam
Jean Claude Molinari
E Victor Seixas
Michael Preston Hann
F Robin Kipping
Bruce Gulley
J Allen Morris
Oliver S Prenn
Donald Lm Black
Ashley Cooper
Sven Viktor Davidson
Andres Gimeno
Graham A Regan
Ian C Vermaak
Uffe Schmidt
Luis Ayala
Roger Becker
S Akhtar Ali
Kurt Nielsen
Hugh W Stewart
Art Larsen
Lawrence E Barclay
Jackie Brichant
Orlando Sirola
Naresh Kumar
Geoffrey L Ward
Ken Rosewall
Lew Hoad
John Fleitz
Robert Perry
John F Obrien
Ramanathan Krishnan
Mal Anderson
Nicola Pietrangeli
Steffan Oscar Stockenberg
Robert Wilson
Neale Fraser
Roy Emerson
Bob Howe
Hamilton Richardson
Torben Ulrich
Abe Segal
Arthur D Marshall
Ivor J Warwick
Gordon Forbes
Herb Flam
E Victor Seixas
F Robin Kipping
J Allen Morris
Donald Lm Black
Ashley Cooper
Andres Gimeno
Uffe Schmidt
Luis Ayala
Kurt Nielsen
Art Larsen
Jackie Brichant
Orlando Sirola
Ken Rosewall
Lew Hoad
John F Obrien
Mal Anderson
Nicola Pietrangeli
Neale Fraser
Bob Howe
Hamilton Richardson
Abe Segal
Gordon Forbes
E Victor Seixas
J Allen Morris
Ashley Cooper
Uffe Schmidt
Luis Ayala
Art Larsen
Ken Rosewall
Lew Hoad
Mal Anderson
Neale Fraser
Hamilton Richardson
E Victor Seixas
J Allen Morris
Uffe Schmidt
Ken Rosewall
Lew Hoad
Hamilton Richardson
E Victor Seixas
Ken Rosewall
Lew Hoad
Ken Rosewall
Lew Hoad
Ken Rosewall
Paul Remy
Art Larsen
Bill Kuross
John C Cullen
Hugh W Stewart
Robert Bedard
Cliff P Mayne
Dick Savitt
Dave Harum
Tim Coss
Dick Sorlein
Pancho Contreras
Bob Barker
Chauncey Depew Steele Jr
Whitney Reed
E Victor Seixas
Pierre Darmon
Luis Ayala
Armando Vieira
Al Harum
Reynaldo Garrido
Torben Ulrich
Ashley Cooper
Tut Bartzen
Mike Franks
Wilbert Davis
Sidney Schwartz
Jack Geller
Sammy Giammalva
Crawford I Henry
Lew Hoad
Les Dodson
Eddie Moylan
Gardnar Mulloy
Jerry Moss
James Schmidt
Grant Golden
Straight Clark
Uffe Schmidt
John M Cranston
Abe Segal
Robert Perry
Billy Knight
Roy Emerson
Donald H Fontana
Herb Flam
Hamilton Richardson
Roger Becker
Bill Quillian
Barry Mackay
Allen Quay
Alejandro Olmedo
Mario Llamas
Mike E Green
Neale Fraser
Johann F Kupferburger
Irvin Dorfman
Dick Gaines
Jack W Frost
Ed Meyer
Gil J Shea
George Mandel
Norman J Perry
Ken Rosewall
Art Larsen
Hugh W Stewart
Robert Bedard
Dick Savitt
Tim Coss
Pancho Contreras
Whitney Reed
E Victor Seixas
Luis Ayala
Reynaldo Garrido
Ashley Cooper
Mike Franks
Sidney Schwartz
Sammy Giammalva
Lew Hoad
Eddie Moylan
Jerry Moss
Grant Golden
Uffe Schmidt
Abe Segal
Roy Emerson
Herb Flam
Hamilton Richardson
Bill Quillian
Alejandro Olmedo
Mike E Green
Neale Fraser
Irvin Dorfman
Jack W Frost
Gil J Shea
Torben Ulrich
Ken Rosewall
Hugh W Stewart
Dick Savitt
Pancho Contreras
E Victor Seixas
Ashley Cooper
Sammy Giammalva
Lew Hoad
Grant Golden
Abe Segal
Roy Emerson
Hamilton Richardson
Alejandro Olmedo
Neale Fraser
Gil J Shea
Torben Ulrich
Ken Rosewall
Dick Savitt
Ashley Cooper
Lew Hoad
Roy Emerson
Hamilton Richardson
Neale Fraser
E Victor Seixas
Ken Rosewall
Lew Hoad
Neale Fraser
E Victor Seixas
Lew Hoad
Ken Rosewall
Ken Rosewall
Lew Hoad
Bill Gilmour
Mervyn Rose
Bob Mark
Neale Fraser
Barry Phillips Moore
Roy Emerson
Gil J Shea
Herb Flam
Don Candy
Peter Newman
Ashley Cooper
Brian C Bowman
Mal Anderson
Doug H Reid
Ken Rosewall
Lew Hoad
Mervyn Rose
Neale Fraser
Gil J Shea
Herb Flam
Ashley Cooper
Mal Anderson
Ken Rosewall
Lew Hoad
Neale Fraser
Herb Flam
Ken Rosewall
Lew Hoad
Ken Rosewall
Lew Hoad
Lew Hoad
Ken Rosewall
Ken Rosewall
Lew Hoad
Wladyslaw Skonecki
Franz Saiko
Wladyslaw Skonecki
Andrzej Licis
Jackie Brichant
Gino Mezzi
Jackie Brichant
Juan Manuel Couder
Sven Viktor Davidson
Torsten Johansson
Sven Viktor Davidson
Jackie Brichant
Mario Llamas
Gustavo Palafox
Jose Aguero
Tony Palafox
Robert Bedard
Donald H Fontana
Henri Rochon
Robert Bedard
Hamilton Richardson
Herb Flam
Hamilton Richardson
Paul Willey
Luis Ayala
Billy Knight
Roger Becker
Luis Ayala
Andres Hammersley
Luis Ayala
Luis Ayala
Andres Hammersley
Kurt Nielsen
Nicola Pietrangeli
Giuseppe Merlo
Nicola Pietrangeli
Kurt Nielsen
Torben Ulrich
Torben Ulrich
Jiri Javorsky
Ivko Plecevic
Josip Palada
Ilia Panajotovic
Adel Ismail
Emilio Martinez Del Rey
Georges Pasquier
Georges Pasquier
Jose Maria Draper
Joe D Hackett
Sakari Salo
Guy P Jackson
Joe D Hackett
Robert Haillet
Paul Remy
Peter Scholl
Robert Haillet
Pierre Darmon
Paul Remy
Giuseppe Merlo
Nicola Pietrangeli
Robert Haillet
Pierre Darmon
Robert Haillet
Pierre Darmon
Sven Viktor Davidson
Uffe Schmidt
Michael Davies
Uffe Schmidt
Roger Becker
Billy Knight
Roger Becker
Michael Davies
Rupert Huber
Franz Feldbausch
Franz Feldbausch
Rupert Huber
Ramanathan Krishnan
Kosei Kamo
Atsushi Miyagi
Ramanathan Krishnan
Naresh Kumar
Ramanathan Krishnan
Arcot J Uday Kumar
Ramanathan Krishnan
Herb Flam
E Victor Seixas
Ramanathan Krishnan
Sammy Giammalva
Finn Soehol
Gunnar Sjowall
Finn Soehol
Gunnar Sjowall
Giuseppe Merlo
Nicola Pietrangeli
Giuseppe Merlo
Nicola Pietrangeli
Nicola Pietrangeli
Giuseppe Merlo
Orlando Sirola
Nicola Pietrangeli
Hamilton Richardson
E Victor Seixas
Nicola Pietrangeli
Sammy Giammalva
Paul Blondel
Gaston Wampach
Bernard Dupont
Gaston Wampach
E Victor Seixas
Hamilton Richardson
Hamilton Richardson
Sammy Giammalva
Fred Dehnert
Hans Van Dalsum
Fred Dehnert
Hans Van Dalsum
Sven Viktor Davidson
Uffe Schmidt
Uffe Schmidt
Bengt Axelsson
Jiri Parma
Jiri Javorsky
Jiri Parma
Jiri Javorsky
Mal Anderson
Warren W Woodcock
Andres Gimeno
Naresh Kumar
Jackie Brichant
Umberto Bergamo
Bob Mark
Roy Emerson
Gil J Shea
Bob Howe
Kurt Nielsen
Jaroslav Drobny
Gaetan Koenig
Ramanathan Krishnan
William Alvarez
Ashley Cooper
Orlando Sirola
Luis Ayala
Pancho Contreras
Budge Patty
Don Candy
Neale Fraser
Jorgen Ulrich
Sven Viktor Davidson
Robert Wilson
Paul Remy
Andres R Hammersley
Andres Gimeno
Jackie Brichant
Roy Emerson
Bob Howe
Kurt Nielsen
Ramanathan Krishnan
Mervyn Rose
Torben Ulrich
Robert Haillet
Abe Segal
Giuseppe Merlo
Gerard Pilet
Sergio Jacobini
Gordon Forbes
Herb Flam
Philippe Washer
Michael Davies
Neil C Gibson
Lew Hoad
Warren W Woodcock
Ashley Cooper
Pancho Contreras
Budge Patty
Neale Fraser
Sven Viktor Davidson
Paul Remy
Warren W Woodcock
Jackie Brichant
Kurt Nielsen
Mervyn Rose
Robert Haillet
Giuseppe Merlo
Sergio Jacobini
Herb Flam
Philippe Washer
Neil C Gibson
Ashley Cooper
Neale Fraser
Sven Viktor Davidson
Jackie Brichant
Mervyn Rose
Robert Haillet
Herb Flam
Philippe Washer
Ashley Cooper
Sven Viktor Davidson
Mervyn Rose
Herb Flam
Sven Viktor Davidson
Herb Flam
Sven Viktor Davidson
Ashley Cooper
Jaroslav Drobny
Robert Haillet
Abe Segal
Neil C Gibson
Mike E Green
Hugh W Stewart
Esteban Reyes Jr
Herb Flam
Ramanathan Krishnan
Jackie Brichant
Robert Bedard
Billy Knight
Gerry Oakley
Antal Jancso
Luis Ayala
Uffe Schmidt
Peter B Frankland
Paul Remy
Alan Mills
Emilio Martinez
Eduardo P Argon
Don Candy
Neale Fraser
Roger Becker
Michael Davies
Geoffrey D Owen
Budge Patty
Pancho Contreras
Mike Franks
Warren W Woodcock
Mal Anderson
John Ward
Jean Claude Molinari
Kurt Nielsen
Philippe Washer
Tony Palafox
Kosei Kamo
Naresh Kumar
E Victor Seixas
Robert Wilson
Andres R Hammersley
D Ralph Oliver
Gardnar Mulloy
Pablo S Eisenberg
Sidney Schwartz
Harry R Buttimer
Sven Viktor Davidson
Franz Saiko
Iyo Pimentel
Jorgen Ulrich
John M Cranston
Norman Kitovitz
Martin Froesch
Basil J Katz
Mervyn Rose
Tony Pickard
Orlando Sirola
John Barrett
Roy Emerson
John J Lesch
Corbett T Parker
Trevor Fancutt
Lew Hoad
Ashley Cooper
Robert Haillet
Mike E Green
Hugh W Stewart
Herb Flam
Jackie Brichant
Billy Knight
Gerry Oakley
Uffe Schmidt
Paul Remy
Alan Mills
Don Candy
Neale Fraser
Michael Davies
Budge Patty
Mike Franks
Mal Anderson
Kurt Nielsen
Kosei Kamo
E Victor Seixas
Robert Wilson
Gardnar Mulloy
Sidney Schwartz
Sven Viktor Davidson
Iyo Pimentel
Jorgen Ulrich
Martin Froesch
Mervyn Rose
Orlando Sirola
Roy Emerson
John J Lesch
Lew Hoad
Ashley Cooper
Mike E Green
Herb Flam
Billy Knight
Uffe Schmidt
Don Candy
Neale Fraser
Budge Patty
Mal Anderson
E Victor Seixas
Robert Wilson
Sven Viktor Davidson
Iyo Pimentel
Mervyn Rose
Roy Emerson
Lew Hoad
Ashley Cooper
Herb Flam
Uffe Schmidt
Neale Fraser
E Victor Seixas
Sven Viktor Davidson
Mervyn Rose
Lew Hoad
Ashley Cooper
Neale Fraser
Sven Viktor Davidson
Lew Hoad
Ashley Cooper
Lew Hoad
Lew Hoad
Ashley Cooper
Irvin Dorfman
Tut Bartzen
Ron Holmberg
Charles Mckinley
Tony Vincent
Norman J Perry
Tim Coss
Budge Patty
Dick Moody
Grant Golden
Larry H Nagler
Dick Raskind
Donald H Fontana
Straight Clark
Jim Farrin
E Victor Seixas
Whitney Reed
Joaquin Reyes
Armando Vieira
Dick Leslie
Roy Emerson
Roger A Gould
Sidney Schwartz
Herb Flam
Alan Fox
Gardnar Mulloy
John M Cranston
Sammy Giammalva
Bob Howe
Michael Davies
Dick Savitt
Johann F Kupferburger
Harry Hoffman Jr
Ramanathan Krishnan
Harry Van Renssalaer
Mal Anderson
Greg Grant
Douglass Corley
Hamilton Richardson
Kurt Nielsen
Mike Franks
Ed Dailey
Earl Butch Buchholz
Gil J Shea
Bob Potthast
Luis Ayala
Sven Viktor Davidson
Bill Quillian
Henri Rochon
Donald Dell
Bob Mark
Barry Mackay
Robert Wilson
John J Lesch
Neale Fraser
Robert Bedard
Cliff P Mayne
David Brechner
James Schaffer
Carl M Noble Jr
Don Thompson
George Stewart
Mike E Green
Ashley Cooper
Ron Holmberg
Tony Vincent
Tim Coss
Budge Patty
Grant Golden
Donald H Fontana
Jim Farrin
E Victor Seixas
Armando Vieira
Roy Emerson
Sidney Schwartz
Herb Flam
John M Cranston
Bob Howe
Dick Savitt
Ramanathan Krishnan
Mal Anderson
Greg Grant
Kurt Nielsen
Mike Franks
Gil J Shea
Luis Ayala
Sven Viktor Davidson
Donald Dell
Barry Mackay
Robert Wilson
Neale Fraser
Cliff P Mayne
James Schaffer
Don Thompson
Mike E Green
Ashley Cooper
Tony Vincent
Budge Patty
Donald H Fontana
E Victor Seixas
Roy Emerson
Bob Howe
Dick Savitt
Mal Anderson
Kurt Nielsen
Luis Ayala
Sven Viktor Davidson
Robert Wilson
Cliff P Mayne
Don Thompson
Herb Flam
Ashley Cooper
Budge Patty
E Victor Seixas
Mal Anderson
Luis Ayala
Sven Viktor Davidson
Cliff P Mayne
Herb Flam
Ashley Cooper
Mal Anderson
Sven Viktor Davidson
Herb Flam
Mal Anderson
Ashley Cooper
Mal Anderson
Lew Hoad
Bob Howe
Mike E Green
Neale Fraser
Brian Tobin
Michael Davies
Graham Lovett
Bob Mark
Nicola Pietrangeli
Mike Franks
Mal Anderson
Billy Knight
Warren W Woodcock
Barry Phillips Moore
Ashley Cooper
Neil C Gibson
Mike E Green
Neale Fraser
Graham Lovett
Nicola Pietrangeli
Mal Anderson
Warren W Woodcock
Ashley Cooper
Lew Hoad
Neale Fraser
Mal Anderson
Ashley Cooper
Lew Hoad
Ashley Cooper
Neale Fraser
Ashley Cooper
Mal Anderson
Ashley Cooper
E Victor Seixas
Barry Mackay
Franz Saiko
Alfred Huber
Franz Saiko
Alfred Huber
Sven Viktor Davidson
Uffe Schmidt
Alfred Huber
Jan Eric Lundquist
Michael Davies
Jackie Brichant
Philippe Washer
Jackie Brichant
Philippe Washer
Jackie Brichant
Philippe Washer
Jackie Brichant
Nicola Pietrangeli
Philippe Washer
Jackie Brichant
Philippe Washer
Pancho Contreras
Jackie Brichant
Jackie Brichant
Philippe Washer
Herb Flam
E Victor Seixas
Philippe Washer
E Victor Seixas
Carlos Alberto Fernandes
Donald H Fontana
Carlos Alberto Fernandes
Paul Willey
Armando Vieira
Carlos Alberto Fernandes
Armando Vieira
Carlos Alberto Fernandes
Sammy Giammalva
E Victor Seixas
Mike E Green
Barry Mackay
E Victor Seixas
Tut Bartzen
Grant Golden
Tut Bartzen
Wladyslaw Skonecki
Andrzej Licis
Luis Ayala
Wladyslaw Skonecki
Reynaldo Garrido
Iyo Pimentel
Iyo Pimentel
Orlando H Garrido
Kurt Nielsen
Torben Ulrich
Kurt Nielsen
Torben Ulrich
Sven Viktor Davidson
Uffe Schmidt
Kurt Nielsen
Jan Eric Lundquist
Gordon Forbes
Trevor Fancutt
Abe Segal
Trevor Fancutt
Michael Davies
Robert Wilson
Pierre Darmon
Michael Davies
Robert Haillet
Pierre Darmon
Robert Haillet
Pancho Contreras
Mario Llamas
Rupert Huber
Esteban Reyes
Naresh Kumar
Ramanathan Krishnan
Arcot J Uday Kumar
Naresh Kumar
Raymundo Deyro
Felicisimo Ampon
Raymundo Deyro
Ramanathan Krishnan
Giuseppe Merlo
Nicola Pietrangeli
Giuseppe Merlo
Orlando Sirola
Giuseppe Merlo
Nicola Pietrangeli
Antonio Maggi
Andrzej Licis
Giuseppe Merlo
Sven Viktor Davidson
Nicola Pietrangeli
Felicisimo Ampon
Raymundo Deyro
Felicisimo Ampon
Atsushi Miyagi
Kosei Kamo
Atsushi Miyagi
Tunetake Okadome
Kosei Kamo
Jeff E Robson
Corbett Parker
Jeff E Robson
Lew Gerrard
Wladyslaw Skonecki
Andrzej Licis
Andrzej Licis
Wladyslaw Skonecki
Mario Llamas
Pancho Contreras
Mario Llamas
Tony Palafox
Hans Van Dalsum
Fred Dehnert
Finn Soehol
Fred Dehnert
E Victor Seixas
Herb Flam
Herb Flam
E Victor Seixas
Jiri Javorsky
Martin Froesch
Jiri Javorsky
Jiri Parma
Iyo Pimentel
E Victor Seixas
E Victor Seixas
Tut Bartzen
Jaroslav Drobny
Abe Segal
Gerard Pilet
Mario Llamas
Pierre Darmon
Alan Mills
Bob Mark
Patricio Rodriguez Chi
Ivo Ribeiro
Uffe Schmidt
Daniel Achondo
Nicola Pietrangeli
Robert Perry
Antonio Maggi
Ramanathan Krishnan
Luis Ayala
Neale Fraser
Pancho Contreras
Istvan Gulyas
Iyo Pimentel
Jackie Brichant
Warren W Woodcock
Orlando Sirola
Jean Noel Grinda
Mervyn Rose
Jean Claude Molinari
Paul Remy
Don Candy
Jaroslav Drobny
Mario Llamas
Pierre Darmon
Bob Mark
Uffe Schmidt
Nicola Pietrangeli
Antonio Maggi
Luis Ayala
Tony Pickard
Robert Haillet
Jiri Javorsky
Budge Patty
Naresh Kumar
Antal Jancso
Wilhelm Bungert
Giuseppe Merlo
Billy Knight
Andres Gimeno
Tony Palafox
Ashley Cooper
Neale Fraser
Istvan Gulyas
Jackie Brichant
Orlando Sirola
Mervyn Rose
Paul Remy
Jaroslav Drobny
Pierre Darmon
Nicola Pietrangeli
Luis Ayala
Robert Haillet
Budge Patty
Antal Jancso
Giuseppe Merlo
Andres Gimeno
Ashley Cooper
Neale Fraser
Jackie Brichant
Mervyn Rose
Pierre Darmon
Luis Ayala
Robert Haillet
Giuseppe Merlo
Ashley Cooper
Jackie Brichant
Mervyn Rose
Luis Ayala
Ashley Cooper
Mervyn Rose
Luis Ayala
Mervyn Rose
Mal Anderson
Andres Gimeno
John Barrett
Paul Francis Hearnden
Rod Laver
Nick Carter
Andrzej Licis
Jaroslav Drobny
Kurt Nielsen
Geoffrey L Ward
Iliya Panajatovic
S Akhtar Ali
Jackie Brichant
Michael Davies
Orlando Sirola
Uffe Schmidt
Neale Fraser
Fu Chi Mei
Peter Scholl
Antonio Maggi
Don Candy
Malcolm Fox
Pierre Darmon
Reynaldo Garrido
Sven Viktor Davidson
Pancho Contreras
Iyo Pimentel
Naresh Kumar
Robert Perry
Budge Patty
Warren W Woodcock
Ivor J Warwick
Ramanathan Krishnan
Jean Claude Molinari
Roger Becker
Bob Mark
Greg Grant
Ed Bulmer
Barry Mackay
Bert M Kearney
Mike E Green
Gardnar Mulloy
E John Hurry
Ronnie Barnes
Oliver S Prenn
Jack W Frost
Mervyn Rose
Wayne V Reid
Robert Wilson
Bill Quillian
Michael Preston Hann
Geoff Paish
Nicola Pietrangeli
Earl Butch Buchholz
Luis Ayala
Alan Mills
Warren Jacques
William Alvarez
Abe Segal
Bob Howe
Torben Ulrich
Jorgen Ulrich
Franz Saiko
Ashley Cooper
Mal Anderson
John Barrett
Rod Laver
Jaroslav Drobny
Kurt Nielsen
Iliya Panajatovic
Jackie Brichant
Uffe Schmidt
Neale Fraser
Antonio Maggi
Don Candy
Pierre Darmon
Sven Viktor Davidson
Iyo Pimentel
Budge Patty
Torben Ulrich
Ramanathan Krishnan
Jean Claude Molinari
Bob Mark
Barry Mackay
Mike E Green
Gardnar Mulloy
Ronnie Barnes
Mervyn Rose
Robert Wilson
Michael Preston Hann
Nicola Pietrangeli
Luis Ayala
Warren Jacques
Abe Segal
Jorgen Ulrich
Ashley Cooper
Mal Anderson
Jaroslav Drobny
Kurt Nielsen
Uffe Schmidt
Neale Fraser
Pierre Darmon
Sven Viktor Davidson
Budge Patty
Ramanathan Krishnan
Barry Mackay
Gardnar Mulloy
Mervyn Rose
Robert Wilson
Nicola Pietrangeli
Abe Segal
Ashley Cooper
Mal Anderson
Kurt Nielsen
Neale Fraser
Sven Viktor Davidson
Barry Mackay
Mervyn Rose
Robert Wilson
Ashley Cooper
Kurt Nielsen
Neale Fraser
Mervyn Rose
Ashley Cooper
Neale Fraser
Ashley Cooper
Ashley Cooper
Ashley Cooper
Luis Ayala
Mike Crane
Ned Weld
Harry Hoffman Jr
Jim Farrin
Mike Franks
Sidney Schwartz
E Victor Seixas
Straight Clark
Jon A Douglas
Robert S Bowditch
Rudy Hernando
Bill Hoogs Iv
Mike E Green
Don Thompson
Neale Fraser
Michael Davies
Donald H Fontana
Donald Dell
Eduardo Soriano
Art Andrews
Wilbert Davis
Grant Golden
Alejandro Olmedo
Greg Grant
Ron Holmberg
Paul V Palmer
Jack Capell
James Schmidt
Les Longshore
Mal Anderson
Eduardo Buse
Bill Quillian
Charles Mckinley
Whitney Reed
Red Sledge Jr
Billy Knight
Alan Fox
Dick Savitt
Crawford I Henry
Richard Hoehn
Dave Harum
Buzzy Hettleman
Roger S Werksman
Ricky Morea
Rod Laver
Hamilton Richardson
Bill Bond
Robert Bedard
Sammy Giammalva
Earl Butch Buchholz
Bill Cullen
Uffe Schmidt
Dave Nelson
Barry Mackay
Chris L Crawford
Bob Mark
David Brechner
Herb Flam
Bert M Kearney
Ernesto Rios
Tut Bartzen
Maxwell Brown
Ashley Cooper
Mike Crane
Jim Farrin
Mike Franks
E Victor Seixas
Jon A Douglas
Rudy Hernando
Mike E Green
Neale Fraser
Donald Dell
Art Andrews
Grant Golden
Alejandro Olmedo
Jack Capell
Les Longshore
Mal Anderson
Bill Quillian
Whitney Reed
Billy Knight
Dick Savitt
Dave Harum
Roger S Werksman
Rod Laver
Hamilton Richardson
Sammy Giammalva
Earl Butch Buchholz
Uffe Schmidt
Chris L Crawford
Bob Mark
Herb Flam
Tut Bartzen
Ron Holmberg
Ashley Cooper
Mike Franks
E Victor Seixas
Mike E Green
Neale Fraser
Grant Golden
Les Longshore
Mal Anderson
Billy Knight
Dick Savitt
Rod Laver
Hamilton Richardson
Uffe Schmidt
Chris L Crawford
Herb Flam
Alejandro Olmedo
Ashley Cooper
E Victor Seixas
Neale Fraser
Mal Anderson
Dick Savitt
Uffe Schmidt
Herb Flam
Alejandro Olmedo
Ashley Cooper
Mal Anderson
Uffe Schmidt
Neale Fraser
Mal Anderson
Ashley Cooper
Ashley Cooper
Mal Anderson
Barry Phillips Moore
Bob Mark
Trevor Fancutt
Mervyn Rose
Warren W Woodcock
Bob Howe
Graham Lovett
Ashley Cooper
John J Pearce
Rod Laver
Mike E Green
Neale Fraser
Martin Mulligan
Roy Emerson
Barry Mackay
Mal Anderson
Trevor Fancutt
Mervyn Rose
Bob Howe
Ashley Cooper
Mike E Green
Neale Fraser
Roy Emerson
Mal Anderson
Mervyn Rose
Ashley Cooper
Neale Fraser
Mal Anderson
Ashley Cooper
Ashley Cooper
Ricky Morea
Eduardo Soriano
Ricky Morea
Ernesto Rios
Eduardo Soriano
Ricky Morea
Eduardo Soriano
Ricky Morea
Barry Mackay
Hamilton Richardson
Hamilton Richardson
Barry Mackay
Alejandro Olmedo
Ashley Cooper
Alejandro Olmedo
Mal Anderson
Franz Saiko
Erwin Balestra
Franz Saiko
Martin Froesch
Rupert Huber
Jackie Brichant
Wilhelm Bungert
Jackie Brichant
Billy Knight
Michael Davies
Michael Davies
Roger Becker
Carlos Alberto Fernandes
Istvan Gulyas
Carlos Alberto Fernandes
Andras Adam Stolpa
Donald H Fontana
Robert Bedard
Robert Bedard
Paul Willey
Barry Mackay
Whitney Reed
Barry Mackay
Jon A Douglas
Robert Haillet
Luis Ayala
Robert Haillet
Pierre Darmon
Luis Ayala
Patricio Rodriguez Chi
Patricio Rodriguez Chi
Nazmi Bari
Orlando Sirola
Nicola Pietrangeli
Orlando Sirola
Nicola Pietrangeli
Torben Ulrich
Kurt Nielsen
Kurt Nielsen
Jiri Javorsky
Andres Gimeno
Manuel Santana
Andres Gimeno
Ibrahim Badreldin Sayed
Sven Viktor Davidson
Uffe Schmidt
Uffe Schmidt
Manuel Santana
Reino Nyyssonen
Sakari Salo
Sakari Salo
Reino Nyyssonen
Pancho Contreras
Mario Llamas
Rafael Osuna
Tony Palafox
Michael Davies
Robert Wilson
Robert Wilson
Billy Knight
Pierre Darmon
